,age,workclass,fnlwgt,education,education_num,martial_status,occupation,RelationShip,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age-binned,fnlwgt-binned,education_num-binned,capital_gain-binned,capital_loss-binned,hours_per_week-binned,education_num_rand,income_class
9570,43, Private,249039, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,36, United-States,senior_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.4587657714735, >50K.
9571,49, Private,142287, Some-college,10, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.81770934616367, <=50K.
9572,54, Private,259323, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.88289086664604, >50K.
9573,18, Private,238281, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,30, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours3,6.85857542971066, <=50K.
9574,60, Private,156774, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.41201016475935, >50K.
9575,27, Private,86153, HS-grad,9, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Germany,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.02170489808594, <=50K.
9576,62, Private,93997, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States,diminishing_workclass,class1,education10,capital_gain10,capital_loss1,hours4,15.6988799073787, >50K.
9577,39, Self-emp-inc,91039, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States,mid_workclass,class1,education9,capital_gain2,capital_loss1,hours5,14.4589086279461, >50K.
9578,52, Private,224198, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,51, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours6,8.77339152926714, <=50K.
9579,54, Private,221336, HS-grad,9, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.41238470073924, <=50K.
9580,28, Private,128012, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40,United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,10.2909828380513, <=50K.
9581,53, Local-gov,231166, HS-grad,9, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.20537019809563, <=50K.
9582,28, Private,79702, Some-college,10, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,10.0432206127877, <=50K.
9583,24, Self-emp-not-inc,132320, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.25471784527044, <=50K.
9584,37,Private,33355, Assoc-acdm,12, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,30, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours3,11.7580770354637, <=50K.
9585,55,Private,177557, HS-grad,9, Divorced,Prof-specialty, Other-relative, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.2951516160477, <=50K.
9586,47, Private,148549, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours5,13.1856912167522, <=50K.
9587,26, Private,301563, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.90331817788865, <=50K.
9588,23, Private,113106, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.0271520687235, <=50K.
9589,41, Private,304175, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours6,12.5794272023952, >50K.
9590,25, State-gov,230200, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.8372666290872, <=50K.
9591,17, Private,313444, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,starter_workclass,class2,education5,capital_gain1,capital_loss1,hours2,7.71585158420821, <=50K.
9592,34, Private,247328, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.14193833459417, <=50K.
9593,34, Private,132565, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education5,capital_gain1,capital_loss1,hours4,8.24259256563459, <=50K.
9594,41, State-gov,539019, Some-college,10, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States,mid_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.97662792756697, <=50K.
9595,24, Private,114292, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.3606070410752, <=50K.
9596,32, Private,227608, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education7,capital_gain1,capital_loss1,hours4,11.1946517062705, <=50K.
9597,21, State-gov,185554, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,11, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2,10.1837357600716, <=50K.
9598,46, Self-emp-not-inc,181372, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.638271957222, <=50K.
9599,19, Private,344592, HS-grad,9, Never-married, Sales, Not-in-family, Black, Female,0,0,35, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.01395152456979, <=50K.
9600,29, Self-emp-not-inc,102326, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,13.0629588336064, >50K.
9601,43, Self-emp-not-inc,220647, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2377,50, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss6,hours5,12.5305557900946, <=50K.
9602,18,Private,30246, 11th,7, Never-married,Prof-specialty, Own-child, White, Female,0,0,45, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours5,6.62700432452134, <=50K.
9603,33, Private,496743, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,88, United-States,junior work_class,class2,education6,capital_gain1,capital_loss1,hours9,8.9848331019991, <=50K.
9604,21, Private,161508, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.47710836041956, <=50K.
9605,33, State-gov,30494, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.82732906660253, <=50K.
9606,29, Private,256764, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,1564,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss4,hours4,13.4561480354566, >50K.
9607,20,Private,49819, Some-college,10, Never-married,Prof-specialty, Own-child, White, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.94454822774267, <=50K.
9608,42,Private,338281, Assoc-voc,11, Married-civ-spouse,Prof-specialty, Wife, White, Female,0,0,20, Iran,senior_workclass,class2,education7,capital_gain1,capital_loss1,hours2,11.2780178591725, <=50K.
9609,21, Local-gov,256356, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3,10.2878183134386, <=50K.
9610,25, Private,318644, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,starter_workclass,class2,education8,capital_gain1,capital_loss1,hours4,13.4592118923985, <=50K.
9611,20, Private,227594, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.65916545581693, <=50K.
9612,59, Private,165695, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,32, United-States,diminishing_workclass,class1,education8,capital_gain1,capital_loss1,hours4,11.6524858677774, >50K.
9613,55, Private,127728, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.41960227061474, >50K.
9614,49, Private,123681, Assoc-acdm,12, Separated, Sales, Unmarried, White, Male,0,0,35, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.2120083330222, <=50K.
9615,48, Private,168038, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,1564,50, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss4,hours5,9.74666671419841, >50K.
9616,32, Private,154950, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1977,44, United-States,junior work_class,class1,education8,capital_gain1,capital_loss5,hours5,13.4226310390102, >50K.
9617,25, Private,148298, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.4871768726292, <=50K.
9618,41, Private,63042, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,20, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours2,9.47690831835508, <=50K.
9619,57, Local-gov,101444, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education9,capital_gain1,capital_loss1,hours4,13.7088379777187, >50K.
9620,38, Private,455379, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,mid_workclass,class2,education9,capital_gain1,capital_loss1,hours7,13.778308456769, >50K.
9621,25, Private,211097, 5th-6th,3, Divorced, Other-service, Unmarried, Other, Female,0,0,20, Honduras,starter_workclass,class1,education2,capital_gain1,capital_loss1,hours2,3.423430777549, <=50K.
9622,61, Local-gov,153264, HS-grad,9, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.22426000834464, <=50K.
9623,23,Private,263220, Some-college,10, Never-married,Prof-specialty, Own-child, White, Female,0,0,15, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2,9.60837683571677, <=50K.
9624,43, Private,180138, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.23489664269747, >50K.
9625,22, Private,208946, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40,United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.58624792806363, <=50K.
9626,33, Private,321709, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15, United-States,junior work_class,class2,education8,capital_gain1,capital_loss1,hours2,11.9737525356484, >50K.
9627,39, Private,215981, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.81501083847345, >50K.
9628,44, State-gov,26880, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,1092,40, United-States,senior_workclass,class1,education10,capital_gain1,capital_loss3,hours4,15.9023608988325, <=50K.
9629,30, Self-emp-not-inc,90705, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,junior work_class,class1,education4,capital_gain1,capital_loss1,hours4,7.39338894098183, <=50K.
9630,37, Private,185068, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Puerto-Rico,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours2,13.163213392425, <=50K.
9631,37, Private,268390, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.0782825743047, <=50K.
9632,55, Private,102058, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.9690783854977, >50K.
9633,51, Self-emp-not-inc,421132, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.76871408018203, <=50K.
9634,25, Private,191803, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,13,United-States,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours2,12.446249378395, <=50K.
9635,60, Private,181954, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,25, Iran,diminishing_workclass,class1,education8,capital_gain1,capital_loss1,hours3,12.9756212478389, <=50K.
9636,17,Private,34505, 11th,7, Never-married,Prof-specialty, Own-child, White, Male,0,0,50, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours5,6.65850305521643, <=50K.
9637,30, Private,93973, 11th,7, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico,junior work_class,class1,education4,capital_gain1,capital_loss1,hours4,7.00626613610656, <=50K.
9638,63, Private,355459, 12th,8, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,35, United-States,diminishing_workclass,class2,education5,capital_gain1,capital_loss1,hours4,8.30689705288426, <=50K.
9639,37, Private,173586, 7th-8th,4, Never-married, Other-service, Own-child, Black, Male,0,0,56, United-States,mid_workclass,class1,education2,capital_gain1,capital_loss1,hours6,4.11528149998276, <=50K.
9640,32, Private,312055, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,junior work_class,class2,education8,capital_gain1,capital_loss1,hours5,13.472703914109, <=50K.
9641,64, Federal-gov,353479, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States,diminishing_workclass,class2,education6,capital_gain1,capital_loss1,hours5,9.63283750655897, >50K.
9642,21, Private,321426, Some-college,10, Never-married, Sales, Unmarried, White, Female,0,0,49, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours5,10.2058410925743, <=50K.
9643,53, Private,228752, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.00765838686901, <=50K.
9644,46, Private,281647, Bachelors,13, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.0253968384344, <=50K.
9645,29, Private,161615, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.39316540701578, <=50K.
9646,44, Private,187376, Assoc-acdm,12, Separated, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,11.7510438746474, <=50K.
9647,47, Private,234994, 7th-8th,4, Separated, Craft-repair, Unmarried, White, Male,0,0,40, Puerto-Rico,senior_workclass,class1,education2,capital_gain1,capital_loss1,hours4,3.5877665259959, <=50K.
9648,58,Private,169329, 9th,5, Married-civ-spouse,Prof-specialty, Husband, Black, Male,0,0,40, United-States,diminishing_workclass,class1,education3,capital_gain1,capital_loss1,hours4,4.92975282291388, <=50K.
9649,40, Private,216116, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.30335897277291, <=50K.
9650,36, Private,109204, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.91004817094079, <=50K.
9651,57, Private,88879, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.78462682708776, <=50K.
9652,39, Self-emp-not-inc,200863, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours6,11.8737489759016, <=50K.
9653,23, Private,223811, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States,starter_workclass,class1,education8,capital_gain1,capital_loss1,hours3,12.6770903680414, <=50K.
9654,32, Private,360761, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,junior work_class,class2,education6,capital_gain1,capital_loss1,hours7,9.46998938022192, >50K.
9655,33, Private,166275, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.81896222193236, <=50K.
9656,40, Private,149102, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.42468982434552, <=50K.
9657,37, Private,117381, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.96058326843374, <=50K.
9658,46, Private,306993, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,senior_workclass,class1,education2,capital_gain1,capital_loss1,hours4,3.21482426497178, <=50K.
9659,32, Local-gov,232475, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5,13.1799544437045, <=50K.
9660,56, Private,165867, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.7416000880458, <=50K.
9661,46, Private,268234, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States,senior_workclass,class1,education7,capital_gain1,capital_loss5,hours4,11.4189693119312, >50K.
9662,59, Self-emp-inc,110457, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,diminishing_workclass,class1,education8,capital_gain1,capital_loss1,hours5,13.4467530763983, >50K.
9663,21, Private,329174, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,4865,0,40, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.23763229604407, <=50K.
9664,37, Private,109472, 9th,5, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,mid_workclass,class1,education3,capital_gain1,capital_loss1,hours4,5.08283410670066, <=50K.
9665,18, Private,418176, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.65445725198971, <=50K.
9666,28, Private,380390, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,junior work_class,class2,education8,capital_gain1,capital_loss1,hours5,12.6311928676781, <=50K.
9667,18,Private,36064, 12th,8, Never-married,Prof-specialty, Own-child, White, Male,0,0,20, United-States,starter_workclass,class1,education5,capital_gain1,capital_loss1,hours2,8.20228366908718, <=50K.
9668,59, Self-emp-inc,95835, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,diminishing_workclass,class1,education7,capital_gain1,capital_loss1,hours6,10.9651878070912, >50K.
9669,25, Local-gov,250770, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.02068142858163, <=50K.
9670,17, Private,67603, 9th,5, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States,starter_workclass,class1,education3,capital_gain1,capital_loss1,hours1,4.93778741715715, <=50K.
9671,30, State-gov,352045, Masters,14, Separated, Craft-repair, Not-in-family, White, Male,99999,0,40, United-States,junior work_class,class2,education9,capital_gain10,capital_loss1,hours4,13.7515721795035, >50K.
9672,21, Private,196742, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,28, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3,9.96708367748405, <=50K.
9673,31, Private,303942, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5,10.4171299844587, <=50K.
9674,56, Private,246687, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.95510211701837, <=50K.
9675,64, Self-emp-not-inc,187793, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,diminishing_workclass,class1,education4,capital_gain1,capital_loss1,hours4,6.58987319741958, <=50K.
9676,46, Private,205816, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,senior_workclass,class1,education7,capital_gain1,capital_loss1,hours4,10.7230301857733, >50K.
9677,60, Private,182343, 12th,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,diminishing_workclass,class1,education5,capital_gain1,capital_loss1,hours4,7.83236645327094, <=50K.
9678,59, Private,42959, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,36, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.3403125197916, <=50K.
9679,46, Private,140644, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,2258,50, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss6,hours5,8.836874931549, <=50K.
9680,19, Private,183264, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,30, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3,10.2694623340967, <=50K.
9681,49, Private,294671, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours5,12.8998133070253, <=50K.
9682,24, Private,88926, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.87070952664632, <=50K.
9683,65, Private,64667, Some-college,10, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours2,10.1269228096849, <=50K.
9684,27, Private,416946, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,junior work_class,class2,education6,capital_gain1,capital_loss1,hours4,8.83130607320427, <=50K.
9685,52, Private,208570, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States,Advanced_workclass,class1,education7,capital_gain1,capital_loss1,hours4,10.9895315426309, <=50K.
9686,42, Private,116649, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,senior_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.2266404489888, <=50K.
9687,78, Local-gov,87052, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,5, United-States,sineor_retired,class1,education6,capital_gain1,capital_loss1,hours1,9.00073393790146, <=50K.
9688,46, Self-emp-not-inc,102869, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,8.81434490155217, >50K.
9689,60, Self-emp-inc,123552, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Ireland,diminishing_workclass,class1,education2,capital_gain1,capital_loss1,hours6,4.45128116325437, <=50K.
9690,28, Private,157262, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,12.7309773723264, <=50K.
9691,17, Private,146890, 9th,5, Never-married, Farming-fishing, Own-child, Black, Male,0,0,20, United-States,starter_workclass,class1,education3,capital_gain1,capital_loss1,hours2,4.56648475143762, <=50K.
9692,57, Private,257200, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education3,capital_gain1,capital_loss1,hours4,5.49109042645871, >50K.
9693,48, Local-gov,452402, Doctorate,16, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,15, United-States,senior_workclass,class2,education10,capital_gain1,capital_loss1,hours2,15.5449231405355, <=50K.
9694,39, Private,531055, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,mid_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.17925400932205, >50K.
9695,38, Self-emp-inc,298539, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.26276094108945, <=50K.
9696,20, Private,95989, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.63662844538879, <=50K.
9697,32, Private,162572, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,48, United-States,junior work_class,class1,education9,capital_gain1,capital_loss5,hours5,14.3652312422633, >50K.
9698,41, Local-gov,75313, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40,United-States,mid_workclass,class1,education10,capital_gain1,capital_loss1,hours4,15.3073202344307, >50K.
9699,66, Private,117162, 10th,6, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States,junior_retired,class1,education4,capital_gain1,capital_loss1,hours4,6.29789487465778, <=50K.
9700,46, Private,173461, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.96296409075692, >50K.
9701,48, Private,349986, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States,senior_workclass,class2,education10,capital_gain10,capital_loss1,hours5,14.7618404211118, >50K.
9702,24, Private,204244, 9th,5, Never-married, Other-service, Not-in-family, White, Female,0,0,37, United-States,starter_workclass,class1,education3,capital_gain1,capital_loss1,hours4,4.73889288002642, <=50K.
9703,31, Private,36222, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,65, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours7,8.74750445896429, <=50K.
9704,38, Self-emp-inc,320811, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,mid_workclass,class2,education6,capital_gain1,capital_loss1,hours5,8.8447238932188, >50K.
9705,57, Private,82676, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,48, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.80735757462048, <=50K.
9706,20, Private,152189, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.42189652198188, <=50K.
9707,54, Self-emp-inc,52565, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States,Advanced_workclass,class1,education2,capital_gain1,capital_loss1,hours8,4.26141809505325, <=50K.
